"STATION","NAME","DATE","TMAX"
"USW00023183","PHOENIX AIRPORT, AZ US","2014-11-12","80"
"USW00023183","PHOENIX AIRPORT, AZ US","2014-11-13","80"
"USW00023183","PHOENIX AIRPORT, AZ US","2014-11-14","73"
"USW00023183","PHOENIX AIRPORT, AZ US","2014-11-15","77"
"USW00023183","PHOENIX AIRPORT, AZ US","2014-11-16","71"
"USW00023183","PHOENIX AIRPORT, AZ US","2014-11-17","71"
"USW00023183","PHOENIX AIRPORT, AZ US","2014-11-18","74"
"USW00023183","PHOENIX AIRPORT, AZ US","2014-11-19","74"
"USW00023183","PHOENIX AIRPORT, AZ US","2014-11-20","74"
"USW00023183","PHOENIX AIRPORT, AZ US","2014-11-21","72"
"USW00023183","PHOENIX AIRPORT, AZ US","2014-11-22","72"
"USW00023183","PHOENIX AIRPORT, AZ US","2014-11-23","74"
"USW00023183","PHOENIX AIRPORT, AZ US","2014-11-24","71"
"USW00023183","PHOENIX AIRPORT, AZ US","2014-11-25","69"
"USW00023183","PHOENIX AIRPORT, AZ US","2014-11-26","74"
"USW00023183","PHOENIX AIRPORT, AZ US","2014-11-27","87"
"USW00023183","PHOENIX AIRPORT, AZ US","2014-11-28","84"
"USW00023183","PHOENIX AIRPORT, AZ US","2014-11-29","80"
"USW00023183","PHOENIX AIRPORT, AZ US","2014-11-30","80"
"USW00023183","PHOENIX AIRPORT, AZ US","2014-12-01","73"
"USW00023183","PHOENIX AIRPORT, AZ US","2014-12-02","70"
"USW00023183","PHOENIX AIRPORT, AZ US","2014-12-03","76"
"USW00023183","PHOENIX AIRPORT, AZ US","2014-12-04","68"
"USW00023183","PHOENIX AIRPORT, AZ US","2014-12-05","72"
"USW00023183","PHOENIX AIRPORT, AZ US","2014-12-06","71"
"USW00023183","PHOENIX AIRPORT, AZ US","2014-12-07","77"
"USW00023183","PHOENIX AIRPORT, AZ US","2014-12-08","76"
"USW00023183","PHOENIX AIRPORT, AZ US","2014-12-09","78"
"USW00023183","PHOENIX AIRPORT, AZ US","2014-12-10","77"
"USW00023183","PHOENIX AIRPORT, AZ US","2014-12-11","76"
"USW00023183","PHOENIX AIRPORT, AZ US","2014-12-12","78"
"USW00023183","PHOENIX AIRPORT, AZ US","2014-12-13","66"
"USW00023183","PHOENIX AIRPORT, AZ US","2014-12-14","63"
"USW00023183","PHOENIX AIRPORT, AZ US","2014-12-15","64"
"USW00023183","PHOENIX AIRPORT, AZ US","2014-12-16","65"
"USW00023183","PHOENIX AIRPORT, AZ US","2014-12-17","61"
"USW00023183","PHOENIX AIRPORT, AZ US","2014-12-18","62"
"USW00023183","PHOENIX AIRPORT, AZ US","2014-12-19","64"
"USW00023183","PHOENIX AIRPORT, AZ US","2014-12-20","66"
"USW00023183","PHOENIX AIRPORT, AZ US","2014-12-21","65"
"USW00023183","PHOENIX AIRPORT, AZ US","2014-12-22","66"
"USW00023183","PHOENIX AIRPORT, AZ US","2014-12-23","68"
"USW00023183","PHOENIX AIRPORT, AZ US","2014-12-24","66"
"USW00023183","PHOENIX AIRPORT, AZ US","2014-12-25","64"
"USW00023183","PHOENIX AIRPORT, AZ US","2014-12-26","57"
"USW00023183","PHOENIX AIRPORT, AZ US","2014-12-27","60"
"USW00023183","PHOENIX AIRPORT, AZ US","2014-12-28","60"
"USW00023183","PHOENIX AIRPORT, AZ US","2014-12-29","61"
"USW00023183","PHOENIX AIRPORT, AZ US","2014-12-30","63"
"USW00023183","PHOENIX AIRPORT, AZ US","2014-12-31","50"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-01-01","46"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-01-02","54"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-01-03","54"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-01-04","65"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-01-05","74"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-01-06","79"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-01-07","81"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-01-08","71"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-01-09","75"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-01-10","65"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-01-11","72"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-01-12","67"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-01-13","63"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-01-14","67"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-01-15","72"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-01-16","74"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-01-17","73"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-01-18","75"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-01-19","75"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-01-20","75"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-01-21","74"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-01-22","65"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-01-23","64"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-01-24","77"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-01-25","78"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-01-26","71"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-01-27","74"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-01-28","75"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-01-29","71"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-01-30","60"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-01-31","60"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-02-01","69"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-02-02","73"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-02-03","76"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-02-04","77"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-02-05","82"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-02-06","84"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-02-07","81"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-02-08","82"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-02-09","83"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-02-10","83"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-02-11","81"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-02-12","78"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-02-13","80"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-02-14","83"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-02-15","79"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-02-16","79"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-02-17","77"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-02-18","79"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-02-19","80"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-02-20","79"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-02-21","79"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-02-22","72"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-02-23","70"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-02-24","67"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-02-25","72"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-02-26","77"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-02-27","78"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-02-28","70"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-03-01","77"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-03-02","66"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-03-03","65"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-03-04","70"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-03-05","75"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-03-06","83"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-03-07","83"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-03-08","83"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-03-09","84"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-03-10","87"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-03-11","87"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-03-12","86"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-03-13","88"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-03-14","88"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-03-15","89"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-03-16","90"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-03-17","91"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-03-18","81"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-03-19","70"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-03-20","81"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-03-21","85"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-03-22","89"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-03-23","88"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-03-24","86"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-03-25","88"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-03-26","89"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-03-27","95"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-03-28","95"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-03-29","97"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-03-30","96"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-03-31","95"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-04-01","91"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-04-02","87"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-04-03","86"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-04-04","89"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-04-05","89"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-04-06","86"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-04-07","84"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-04-08","78"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-04-09","83"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-04-10","87"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-04-11","86"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-04-12","86"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-04-13","90"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-04-14","94"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-04-15","84"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-04-16","75"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-04-17","82"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-04-18","90"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-04-19","92"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-04-20","93"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-04-21","91"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-04-22","89"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-04-23","83"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-04-24","78"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-04-25","81"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-04-26","75"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-04-27","87"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-04-28","93"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-04-29","96"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-04-30","99"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-05-01","101"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-05-02","98"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-05-03","96"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-05-04","85"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-05-05","86"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-05-06","90"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-05-07","86"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-05-08","75"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-05-09","77"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-05-10","89"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-05-11","96"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-05-12","91"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-05-13","91"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-05-14","87"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-05-15","76"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-05-16","75"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-05-17","86"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-05-18","90"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-05-19","87"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-05-20","93"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-05-21","91"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-05-22","82"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-05-23","83"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-05-24","85"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-05-25","92"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-05-26","96"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-05-27","97"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-05-28","98"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-05-29","103"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-05-30","105"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-05-31","107"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-06-01","105"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-06-02","104"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-06-03","102"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-06-04","97"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-06-05","90"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-06-06","97"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-06-07","100"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-06-08","105"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-06-09","95"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-06-10","95"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-06-11","100"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-06-12","104"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-06-13","105"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-06-14","107"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-06-15","112"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-06-16","112"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-06-17","114"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-06-18","115"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-06-19","114"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-06-20","112"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-06-21","109"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-06-22","109"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-06-23","111"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-06-24","112"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-06-25","110"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-06-26","107"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-06-27","108"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-06-28","110"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-06-29","110"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-06-30","107"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-07-01","106"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-07-02","106"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-07-03","100"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-07-04","106"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-07-05","102"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-07-06","104"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-07-07","108"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-07-08","109"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-07-09","102"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-07-10","104"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-07-11","106"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-07-12","106"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-07-13","108"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-07-14","109"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-07-15","106"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-07-16","107"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-07-17","104"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-07-18","100"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-07-19","97"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-07-20","102"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-07-21","106"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-07-22","107"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-07-23","105"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-07-24","104"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-07-25","109"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-07-26","108"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-07-27","106"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-07-28","106"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-07-29","100"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-07-30","106"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-07-31","110"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-08-01","103"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-08-02","108"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-08-03","110"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-08-04","111"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-08-05","112"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-08-06","106"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-08-07","107"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-08-08","102"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-08-09","107"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-08-10","105"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-08-11","97"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-08-12","108"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-08-13","114"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-08-14","117"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-08-15","115"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-08-16","112"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-08-17","108"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-08-18","107"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-08-19","107"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-08-20","107"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-08-21","107"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-08-22","105"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-08-23","107"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-08-24","108"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-08-25","100"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-08-26","106"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-08-27","108"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-08-28","109"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-08-29","111"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-08-30","108"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-08-31","106"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-09-01","99"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-09-02","101"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-09-03","100"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-09-04","98"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-09-05","95"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-09-06","104"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-09-07","98"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-09-08","105"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-09-09","96"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-09-10","93"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-09-11","102"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-09-12","107"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-09-13","103"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-09-14","98"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-09-15","97"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-09-16","98"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-09-17","98"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-09-18","101"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-09-19","103"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-09-20","103"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-09-21","92"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-09-22","93"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-09-23","97"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-09-24","104"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-09-25","103"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-09-26","105"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-09-27","104"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-09-28","104"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-09-29","103"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-09-30","106"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-10-01","106"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-10-02","98"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-10-03","95"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-10-04","95"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-10-05","89"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-10-06","80"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-10-07","83"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-10-08","92"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-10-09","95"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-10-10","95"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-10-11","98"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-10-12","97"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-10-13","98"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-10-14","100"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-10-15","96"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-10-16","97"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-10-17","89"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-10-18","92"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-10-19","86"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-10-20","81"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-10-21","77"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-10-22","79"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-10-23","84"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-10-24","90"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-10-25","88"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-10-26","91"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-10-27","89"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-10-28","87"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-10-29","81"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-10-30","79"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-10-31","83"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-11-01","85"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-11-02","88"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-11-03","83"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-11-04","69"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-11-05","66"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-11-06","74"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-11-07","80"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-11-08","83"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-11-09","81"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-11-10","71"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-11-11","69"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-11-12","77"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-11-13","80"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-11-14","78"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-11-15","66"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-11-16","60"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-11-17","63"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-11-18","66"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-11-19","76"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-11-20","79"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-11-21","82"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-11-22","80"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-11-23","81"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-11-24","79"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-11-25","72"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-11-26","64"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-11-27","63"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-11-28","63"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-11-29","62"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-11-30","61"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-12-01","65"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-12-02","71"
"USW00023183","PHOENIX AIRPORT, AZ US","2015-12-03","77"
